Time,SWH,WDIR,WSPD,GST,DPD,APD,MWD,PRES,ATMP,WTMP
2023/11/29 13:40,0.48,66,1.8,3.9,7.14,4.22,78,1023.5,14.3,24
2023/11/29 14:10,0.47,78,2.7,4.2,6.67,4.19,111,1023.7,14.2,24
2023/11/29 14:40,0.46,93,0.5,2,6.67,4.14,88,1024,15.1,24
2023/11/29 15:10,0.525,51,1.6,3.2,5.61,4.195,51,1024.2,14.7,23.9
2023/11/29 15:40,0.59,56,2.3,3.4,4.55,4.25,14,1024.2,14.6,23.9
2023/11/29 16:10,0.63,9,1.2,3.4,4.76,4.28,23,1023.9,15,23.9
2023/11/29 16:40,0.67,337,1.1,2.3,4.55,4.38,20,1023.4,14.8,23.9
2023/11/29 17:10,0.7,130,1.3,2.4,4.76,4.4,32,1023.1,15.1,23.9
2023/11/29 17:40,0.68,130,1,2.4,5.26,4.37,34,1022.7,15.5,23.9
2023/11/29 18:10,0.72,192,0.9,2.7,4.76,4.43,37,1022.4,15.8,23.9
2023/11/29 18:40,0.75,248,2,3.7,5.26,4.44,42,1022.3,15.5,23.9
2023/11/29 19:10,0.74,224,1.1,3.2,4.76,4.31,39,1022,15.9,23.9
2023/11/29 19:40,0.69,297,2.6,4,5.26,4.27,39,1021.8,15.6,23.95
2023/11/29 20:10,0.68,274,2.4,4.9,5.56,4.34,41,1021.5,15.5,24
2023/11/29 20:40,0.71,330,1.9,3.3,5,4.39,41,1021.5,15.6,24
2023/11/29 21:10,0.74,249,3.8,5.6,5,4.46,41,1021.7,15.7,24
2023/11/29 21:40,0.72,283,2.8,4.9,5,4.41,43,1021.9,15.4,24
2023/11/29 22:10,0.73,257,2.1,4,5.26,4.44,41,1022.1,15.3,24
2023/11/29 22:40,0.71,273,2.5,4.9,4.76,4.57,32,1022.2,15.3,24
2023/11/29 23:10,0.68,299,0.5,1.9,5,4.4,53,1022.3,15.2,24.1
2023/11/29 23:40,0.73,8,4.8,7,4.55,4.31,36,1022.3,15.4,24
2023/11/30 0:10,0.75,10,3.8,5.9,5,4.29,42,1022.5,15.3,24.1
2023/11/30 0:40,0.75,354,3.3,5.1,5,4.32,35,1022.7,15.2,24.1
2023/11/30 1:10,0.7,14,3.9,6,4.76,4.33,45,1022.7,15.1,24
2023/11/30 1:40,0.71,6,3.8,7,5.56,4.34,57,1022.8,15,24
2023/11/30 2:10,0.7,352,3.2,5.2,4.76,4.37,47,1023.2,15,24
2023/11/30 2:40,0.69,350,2.4,4,5.26,4.29,62,1023.1,14.9,24
2023/11/30 3:10,0.71,8,2.3,4,5,4.45,57,1023.1,15,24
2023/11/30 3:40,0.64,342,2,4.4,5,4.45,60,1023.1,15,24
2023/11/30 4:10,0.64,351,3.5,5.6,5,4.4,54,1023.2,15,24
2023/11/30 4:40,0.61,344,3.6,5.7,5.26,4.39,67,1023.4,15.1,24
2023/11/30 5:10,0.61,342,3.5,5.6,5.26,4.56,67,1023.5,14.8,24
2023/11/30 5:40,0.6,322,2.6,4.7,5,4.36,68,1023.6,14.7,24
2023/11/30 6:10,0.62,317,2.6,4.9,5.26,4.54,73,1023.6,14.7,24
2023/11/30 6:40,0.56,316,2.6,4.5,5.26,4.58,66,1023.6,14.5,23.9
2023/11/30 7:10,0.57,325,3.1,5.4,5,4.65,75,1023.6,14.6,24
2023/11/30 7:40,0.57,337,2.9,4.8,5.56,4.62,88,1023.6,14.7,24
2023/11/30 8:10,0.56,353,4,5.5,9.09,4.63,92,1023.7,14.6,24
2023/11/30 8:40,0.56,344,4.4,6.7,9.09,4.61,85,1023.9,14.4,24.1
2023/11/30 9:10,0.58,344,3.9,5.6,9.09,4.68,62,1023.9,14.1,24.1
2023/11/30 9:40,0.57,359,3.9,6.1,8.33,4.69,99,1023.7,14.1,24.1
2023/11/30 10:10,0.57,342,4.5,6.6,9.09,4.58,76,1023.8,14,24.1
2023/11/30 10:40,0.56,359,3.2,5.4,9.09,4.42,72,1024.2,13.9,24.1
2023/11/30 11:10,0.54,352,3.8,5.7,9.09,4.27,90,1024.2,13.9,24.1
2023/11/30 11:40,0.49,357,3.5,5.3,9.09,4.32,89,1024.4,14,24.1
2023/11/30 12:10,0.49,17,4.3,6.8,10,4.34,83,1024.5,14.2,24.1
2023/11/30 12:40,0.52,20,3.5,5,8.33,4.34,87,1024.7,14.4,24.2
2023/11/30 13:10,0.49,34,3.4,5.1,7.69,4.48,91,1024.7,14.8,24.3
2023/11/30 13:40,0.5,22,3.3,5.3,9.09,4.24,67,1024.6,14.8,24.3
2023/11/30 14:10,0.5,23,3.5,5.8,10,4.44,75,1024.6,15,24.4
2023/11/30 14:40,0.54,43,3.1,4.7,9.09,4.37,92,1024.9,15.2,24.4
2023/11/30 15:10,0.5,48,3.4,5.1,7.69,4.19,86,1024.9,15.5,24.4
2023/11/30 15:40,0.52,34,2.8,5.1,9.09,4.21,78,1024.9,15.6,24.4
2023/11/30 16:10,0.46,38,2.6,4.5,8.33,4.01,93,1024.9,15.8,24.4
2023/11/30 16:40,0.46,19,3.1,4.7,8.33,4.04,90,1024.5,15.8,24.4
2023/11/30 17:10,0.47,23,2.9,4.8,9.09,4.18,91,1024.1,15.9,24.4
2023/11/30 17:40,0.46,18,3.3,4.7,9.09,4.1,94,1023.8,16.1,24.4
2023/11/30 18:10,0.43,15,3.4,5,9.09,4.02,95,1023.6,16.2,24.4
2023/11/30 18:40,0.41,34,2.4,4.2,9.09,3.94,114,1023.4,16.3,24.4
2023/11/30 19:10,0.41,41,4.2,5.7,9.09,3.96,99,1022.9,16.6,24.3
2023/11/30 19:40,0.39,42,4.1,5.6,9.09,4.01,81,1023,17,24.3
2023/11/30 20:10,0.4,44,3.9,5.4,9.09,3.82,106,1023.1,17.3,24.4
2023/11/30 20:40,0.41,50,4,5.5,9.09,3.7,80,1023.2,17.8,24.4
2023/11/30 21:10,0.41,66,2.4,4.4,8.33,3.82,102,1023.4,18.2,24.3
2023/11/30 21:40,0.39,89,2.2,3.3,9.09,3.73,136,1023.2,18.6,24.3
2023/11/30 22:10,0.37,92,2.4,4.5,8.33,3.83,91,1022.9,18.8,24.3
2023/11/30 22:40,0.37,96,2.3,3.8,9.09,3.85,95,1023,19,24.3
2023/11/30 23:10,0.35,131,2.9,4.7,8.33,3.86,50,1023,19.3,24.3
2023/11/30 23:40,0.35,121,2.8,4.8,8.33,4.19,114,1022.9,19.5,24.3
2023/12/1 0:10,0.34,154,2.9,4.3,9.09,4.21,54,1023.2,19.7,24.3
2023/12/1 0:40,0.33,140,3.4,5.3,9.09,4.33,88,1023.2,19.9,24.3
2023/12/1 1:10,0.33,151,4.3,5.9,7.69,4.19,98,1023.3,20,24.3
2023/12/1 1:40,0.34,130,4.8,6,8.33,3.89,72,1023.1,20.2,24.3
2023/12/1 2:10,0.34,152,4.6,6.6,7.69,3.58,92,1023.4,20.3,24.3
2023/12/1 2:40,0.36,155,4.7,6.2,8.33,3.52,71,1023.1,20.4,24.4
2023/12/1 3:10,0.34,157,3.9,6,9.09,3.43,67,1023.1,20.4,24.4
2023/12/1 3:40,0.38,167,5.3,7.6,9.09,3.47,113,1023.2,20.7,24.4
2023/12/1 4:10,0.39,153,5.2,7.3,7.14,3.37,88,1023,20.8,24.4
2023/12/1 4:40,0.4,155,5.8,8.1,9.09,3.33,84,1022.9,21.2,24.4
2023/12/1 5:10,0.45,163,6.3,9.2,3.03,3.24,155,1022.7,21.4,24.4
2023/12/1 5:40,0.51,168,5.8,8.1,3.23,3.28,159,1022.4,21.5,24.4
2023/12/1 6:10,0.53,161,6.2,8,3.23,3.37,159,1022.3,21.7,24.3
2023/12/1 6:40,0.59,151,5.7,7.5,3.45,3.36,166,1022,21.7,24.3
2023/12/1 7:10,0.62,169,6.7,8.3,3.7,3.4,160,1021.8,22.2,24.3
2023/12/1 7:40,0.64,174,6.6,8.6,3.7,3.38,160,1021.8,22.3,24.3
2023/12/1 8:10,0.67,176,6.4,8.4,3.57,3.46,160,1021.5,22.5,24.3
2023/12/1 8:40,0.67,155,7.3,9.9,3.7,3.47,164,1021.3,22.5,24.3
2023/12/1 9:10,0.75,161,7.3,9.6,4.17,3.54,176,1021.1,22.7,24.3
2023/12/1 9:40,0.87,165,6.3,7.9,4,3.65,164,1021.3,22.6,24.2
2023/12/1 10:10,0.91,160,7,9.5,4.35,3.78,175,1021.6,22.8,24.2
2023/12/1 10:40,1,155,6.5,8.3,4.35,3.72,154,1021.9,22.9,24.2
2023/12/1 11:10,1.04,170,6,8.1,4.35,3.9,167,1021.9,23,24.2
2023/12/1 11:40,1.07,169,7.7,9.2,4.76,3.94,156,1021.8,23.2,24.2
2023/12/1 12:10,1.15,165,7.7,9.2,5,4.07,150,1021.8,23.2,24.2
2023/12/1 12:40,1.12,158,8.5,10.3,4.76,3.99,153,1021.6,23.2,24.1
2023/12/1 13:10,1.2,156,8.3,10.6,5.56,4.1,134,1021.6,23.2,24.1
2023/12/1 13:40,1.25,162,7.4,9.2,5.56,4.12,131,1022.2,23.3,24
2023/12/1 14:10,1.16,151,7.7,9.5,5.88,4.06,132,1022.2,23.4,24.1
2023/12/1 14:40,1.14,146,7.8,9.4,5.88,4.15,134,1022.1,23.3,24.1
2023/12/1 15:10,1.22,142,9.6,12.3,5.56,4.12,135,1022,21.6,24.1
2023/12/1 15:40,1.24,148,8.9,10.7,5.26,4.17,146,1022,23.1,24.1
2023/12/1 16:10,1.35,149,9.1,11.6,5.88,4.35,146,1021.9,22.4,24.1
2023/12/1 16:40,1.43,141,8.5,10.5,5.26,4.47,155,1021.7,22.6,24.2
2023/12/1 17:10,1.44,158,8.9,11,5.88,4.64,146,1021,23.8,24.2
2023/12/1 17:40,1.53,156,9.3,11.9,5.56,4.61,154,1020.7,23.2,24.2
2023/12/1 18:10,1.65,146,8.5,10.6,5.88,4.91,149,1020.3,23,24.2
2023/12/1 18:40,1.64,188,9.5,11.9,6.25,4.82,149,1020.2,21.3,24.2
2023/12/1 19:10,1.81,170,9.1,11.2,6.25,4.94,160,1020.1,22.2,24.3
2023/12/1 19:40,1.93,155,8.7,10.7,6.67,5.16,150,1019.6,22.4,24.3
2023/12/1 20:10,1.9,158,8,10.2,6.67,5.17,145,1019.4,22.9,24.4
2023/12/1 20:40,1.87,159,8.2,10,6.25,5.18,157,1019.6,23.2,24.4
2023/12/1 21:10,1.97,150,7.7,9.6,6.67,5.32,143,1019.3,22.9,24.4
2023/12/1 21:40,1.78,149,7,8.5,7.14,5.14,138,1019.4,23,24.4
2023/12/1 22:10,1.82,150,7.4,9.5,7.14,5.09,153,1019.6,23.2,24.4
2023/12/1 22:40,1.65,163,9.6,11.6,7.14,5,144,1019.3,22.4,24.3
2023/12/1 23:10,1.77,152,7.6,9.2,7.14,5.08,145,1019.6,22.7,24.3
2023/12/1 23:40,1.89,136,6.7,8.7,7.14,5.06,139,1019.6,22.7,24.3
2023/12/2 0:10,1.82,148,5.8,7.2,7.14,5.28,139,1019.6,23.1,24.3
2023/12/2 0:40,1.61,165,2.4,3.9,7.69,5.26,141,1019.8,23.2,24.3
2023/12/2 1:10,1.706666667,220,3.7,5.1,7.506666667,5.296666667,140,1019.8,23.8,24.3
2023/12/2 1:40,1.803333333,188,6.7,8.3,7.323333333,5.333333333,139,1019.7,24.7,24.3
2023/12/2 2:10,1.9,194,6.3,8.2,7.14,5.37,138,1019.4,24.7,24.4
2023/12/2 2:40,2.02,227,5.9,10.7,7.14,5.49,147,1019.7,23.6,24.4
2023/12/2 3:10,1.95,236,5.9,8,7.14,5.48,144,1019.5,24,24.4
2023/12/2 3:40,2.03,233,5.8,7.4,7.14,5.54,158,1019.4,23.8,24.4
2023/12/2 4:10,1.9,244,6,7.9,7.69,5.7,139,1019.6,23.7,24.4
2023/12/2 4:40,2.15,246,6.2,8.1,7.69,5.89,129,1019.2,23.7,24.5
2023/12/2 5:10,2,246,6.2,8.1,7.69,5.81,138,1018.7,23.6,24.5
2023/12/2 5:40,2.1,233,6.1,7.3,7.14,6.08,142,1018.6,23.7,24.5
2023/12/2 6:10,2.2,225,5.9,7.5,7.14,6.16,147,1018.6,24,24.5
2023/12/2 6:40,2.14,218,6.4,8,7.69,6.03,142,1018.2,24.3,24.5
2023/12/2 7:10,2.09,215,7.6,9.5,7.69,5.98,144,1018.2,24.4,24.5
2023/12/2 7:40,1.92,215,6.9,8.4,8.33,5.79,142,1018.1,24.3,24.5
2023/12/2 8:10,1.75,194,8.6,10.2,7.69,5.36,137,1018.3,24.1,24.5
2023/12/2 8:40,1.8,194,7.3,8.9,7.69,5.63,137,1018.2,24,24.5
2023/12/2 9:10,1.89,209,6.5,8.1,7.69,5.81,137,1018.3,23.9,24.5
2023/12/2 9:40,1.77,219,5.2,6.4,7.69,5.71,139,1018.5,23.9,24.5
2023/12/2 10:10,1.73,230,4.2,5.5,7.69,5.93,134,1018.6,23.9,24.5
2023/12/2 10:40,1.75,235,4.2,5.4,7.69,5.92,148,1018.7,23.8,24.5
2023/12/2 11:10,1.64,231,4,4.9,8.33,5.83,128,1019,23.7,24.5
2023/12/2 11:40,1.76,235,2.9,4.1,7.69,6.04,138,1019.1,23.6,24.5
2023/12/2 12:10,1.69,220,2,2.8,7.69,6.11,130,1019.4,23.5,24.5
2023/12/2 12:40,1.76,195,1.7,2.6,7.69,6.14,137,1019.4,23.5,24.5
2023/12/2 13:10,1.88,186,1.5,2.4,7.69,6.34,145,1019.4,23.6,24.4
2023/12/2 13:40,1.56,144,1.5,2.5,7.69,6.13,145,1019.2,23.8,24.4
2023/12/2 14:10,1.55,113,2.8,3.8,7.69,6.1,138,1019.2,24,24.5
2023/12/2 14:40,1.56,185,2.3,3.2,7.69,6.1,138,1019.7,24.4,24.5
2023/12/2 15:10,1.51,201,2.6,3.4,7.69,6,131,1019.7,24.4,24.6
2023/12/2 15:40,1.46,234,2.3,3.2,7.69,5.85,137,1020,24.5,24.6
2023/12/2 16:10,1.57,260,2.2,3.4,7.69,6.09,130,1019.9,24.3,24.6
2023/12/2 16:40,1.53,268,2.3,3.4,7.69,5.97,130,1019.4,24.1,24.6
2023/12/2 17:10,1.62,271,2.4,3.6,7.69,6.08,120,1018.7,24,24.6
2023/12/2 17:40,1.49,345,2.9,4.1,7.69,5.74,130,1018.2,23.5,24.6
2023/12/2 18:10,1.61,18,3.9,5.6,7.69,6.23,130,1017.6,23.1,24.6
2023/12/2 18:40,1.5,178,6.4,7.9,7.69,6.02,137,1017.7,22.3,24.6
2023/12/2 19:10,1.55,181,5.7,7.7,7.69,5.76,128,1017.2,22.2,24.6
2023/12/2 19:40,1.74,193,6,7.8,7.69,5.73,118,1016.9,22.8,24.5
2023/12/2 20:10,1.71,200,5.3,6.8,7.69,5.63,123,1016.8,23.1,24.5
2023/12/2 20:40,1.58,215,5.4,6.8,7.69,5.43,124,1016.7,23.1,24.5
2023/12/2 21:10,1.47,249,4.3,5.8,7.14,5.4,134,1016.9,22.9,24.5
2023/12/2 21:40,1.68,208,3.4,4.5,7.69,5.72,128,1016.8,23.1,24.5
2023/12/2 22:10,1.38,196,3.6,5.1,7.69,5.52,128,1016.5,23.6,24.5
2023/12/2 22:40,1.39,202,4.1,5.1,7.14,5.4,137,1015.9,23.9,24.5
2023/12/2 23:10,1.41,184,5.5,6.5,7.14,5.56,125,1015.5,24.1,24.5
2023/12/2 23:40,1.41,177,4.9,5.9,7.69,5.6,127,1015.5,23.8,24.5
2023/12/3 0:10,1.36,165,6.2,8.5,7.69,5.57,136,1015.2,23.9,24.5
2023/12/3 0:40,1.49,161,9.8,12.2,7.69,5.33,130,1014.4,24.5,24.5
2023/12/3 1:10,1.39,167,7.8,10.1,7.14,5.11,122,1015.3,24.5,24.6
2023/12/3 1:40,1.39,199,4.3,5.7,7.69,5.11,136,1015.8,24.5,24.6
2023/12/3 2:10,1.46,212,5.2,6.8,7.69,5,139,1015.6,24.7,24.6
2023/12/3 2:40,1.5,235,5.4,6.6,7.69,5.09,124,1015.7,24.6,24.6
2023/12/3 3:10,1.4,212,6.5,7.9,7.69,4.89,122,1015.1,24.6,24.6
2023/12/3 3:40,1.45,211,6.5,7.9,5.88,4.86,148,1014.5,24.6,24.6
2023/12/3 4:10,1.5,216,6.4,9.6,8.33,4.91,118,1013.9,24.4,24.6
2023/12/3 4:40,1.47,205,7.5,8.7,7.69,4.93,130,1013.6,24.1,24.6
2023/12/3 5:10,1.45,203,7.9,9.8,8.33,4.9,135,1013,24.1,24.6
2023/12/3 5:40,1.43,204,9.3,11.4,8.33,4.77,118,1012.7,24.1,24.6
2023/12/3 6:10,1.42,206,9.8,12,8.33,4.79,124,1012.6,24.3,24.6
2023/12/3 6:40,1.47,215,10.4,13.2,7.69,4.56,133,1012.5,24.3,24.6
2023/12/3 7:10,1.51,230,10.4,12.4,8.33,4.57,127,1012.7,24.2,24.6
2023/12/3 7:40,1.49,232,9.1,11.2,8.33,4.55,114,1012.7,24.1,24.5
2023/12/3 8:10,1.44,233,8.3,10.7,7.69,4.6,133,1012.6,24,24.5
2023/12/3 8:40,1.38,230,9.7,11.8,7.69,4.56,116,1012.4,24,24.5
2023/12/3 9:10,1.55,232,11.2,14.3,7.14,4.61,122,1012.5,23.9,24.5
2023/12/3 9:40,1.58,229,11.3,13.9,8.33,4.59,124,1012.5,23.7,24.4
2023/12/3 10:10,1.62,236,12.1,15.4,4.76,4.6,209,1012.3,23.3,24.4
2023/12/3 10:40,1.68,231,11.3,15.4,4.76,4.6,218,1012.3,23.2,24.3
2023/12/3 11:10,1.74,237,11.3,14.4,4.55,4.54,228,1012.3,23.1,24.2
2023/12/3 11:40,1.7,249,10,12.5,5.26,4.66,221,1012.3,23.2,24.2
2023/12/3 12:10,1.63,244,10.3,12.7,5.26,4.62,227,1012.8,23.4,24.2
2023/12/3 12:40,1.74,225,8.1,10,5.26,4.76,226,1012.1,23.4,24.2
2023/12/3 13:10,1.65,231,8.9,10.8,5,4.74,226,1012.6,23.9,24.2
2023/12/3 13:40,1.5,225,8.2,9.7,5.88,4.6,189,1012.7,24.1,24.3
2023/12/3 14:10,1.59,204,8.8,10.6,5.26,4.8,207,1012.2,24.5,24.3
2023/12/3 14:40,1.53,210,9.1,11.3,5.56,4.59,217,1012.7,24.5,24.3
2023/12/3 15:10,1.62,234,9.2,10.7,5.26,4.66,209,1013.2,24.3,24.3
2023/12/3 15:40,1.72,230,10.1,12.5,5.26,4.84,217,1013.1,24.3,24.3
2023/12/3 16:10,1.71,233,10.7,13.9,5.56,4.65,206,1012.8,23.9,24.3
2023/12/3 16:40,1.69,234,10.9,13.2,5,4.58,232,1012.8,23.8,24.3
2023/12/3 17:10,1.79,236,11.3,13.8,5.56,4.53,212,1012.2,23.6,24.3
2023/12/3 17:40,1.69,237,11.2,13.3,5.26,4.53,230,1012.2,23.7,24.3
2023/12/3 18:10,1.86,244,11.3,14.6,5.56,4.57,208,1011.9,23.7,24.2
2023/12/3 18:40,1.79,246,11.6,15.5,5.26,4.5,231,1012,23.4,24.1
2023/12/3 19:10,1.89,253,11.7,14.2,5.26,4.71,233,1012.3,23.1,24.1
2023/12/3 19:40,1.95,252,12,15.4,5.56,4.65,231,1012.2,23,24
2023/12/3 20:10,1.88,250,10.1,12,5.26,4.73,231,1012,22.7,24
2023/12/3 20:40,1.84,250,10.1,12.4,5.56,4.74,236,1012.1,22.6,24
2023/12/3 21:10,1.85,259,10.4,13.1,5.88,4.82,203,1012.2,22.7,24
2023/12/3 21:40,1.87,249,10.2,13.1,5.88,4.77,210,1012.5,22.7,24
2023/12/3 22:10,1.76,255,9.5,11.2,5.56,4.76,225,1013.1,22.7,24.1
2023/12/3 22:40,1.63,241,8.4,11.3,5.56,4.67,224,1012.5,22.6,24.1
2023/12/3 23:10,1.61,242,8.7,11,6.25,4.69,203,1012.2,22.6,24.1
2023/12/3 23:40,1.64,243,9,11,5.88,4.73,210,1012.6,22.6,24.1
2023/12/4 0:10,1.68,244,9.5,11.9,5.88,4.64,215,1013.2,22.6,24.1
2023/12/4 0:40,1.58,248,8.6,10.6,5.88,4.63,205,1012.7,22.5,24.1
2023/12/4 1:10,1.46,246,8.1,10.2,5.26,4.54,220,1013.2,22.4,24.1
2023/12/4 1:40,1.47,247,8.3,10.3,5.88,4.52,205,1013.2,22.4,24.2
2023/12/4 2:10,1.42,254,8.9,11.1,5.88,4.4,207,1013.2,22.4,24.2
2023/12/4 2:40,1.44,262,8.9,11.4,5.56,4.48,200,1013.3,22.3,24.2
2023/12/4 3:10,1.38,260,8.3,9.7,5.56,4.41,205,1013.5,22.1,24.3
2023/12/4 3:40,1.43,257,7.5,9.1,5.56,4.57,218,1013.4,22,24.3
2023/12/4 4:10,1.36,267,8,9.4,5.56,4.43,212,1013.6,21.9,24.4
2023/12/4 4:40,1.24,263,7.7,9.2,4.76,4.3,212,1013.3,21.8,24.4
2023/12/4 5:10,1.34,267,7.9,9.9,5.26,4.4,216,1013.3,21.7,24.4
2023/12/4 5:40,1.24,260,7.3,8.7,5,4.37,223,1013.4,21.5,24.4
2023/12/4 6:10,1.14,262,7.6,9.7,5,4.25,223,1013.3,21.6,24.4
2023/12/4 6:40,1.21,258,6.4,7.9,4.76,4.33,217,1013,21.5,24.4
2023/12/4 7:10,1.19,271,7.4,9.1,4.76,4.25,219,1013,21.5,24.4
2023/12/4 7:40,1.1,285,8,9.8,5.26,4.27,206,1013.2,21.4,24.4
2023/12/4 8:10,1.14,289,7.9,9.7,5.26,4.13,206,1013.3,21.2,24.4
2023/12/4 8:40,1.09,297,7.3,8.9,5.88,4.27,181,1013.2,20.5,24.3
2023/12/4 9:10,1.06,297,6.4,8,6.67,4.14,160,1013.3,19.8,24.3
2023/12/4 9:40,1.03,303,5.8,7.3,5.26,4.16,203,1013.1,20,24.3
2023/12/4 10:10,0.98,309,5,6.6,4.76,4.18,215,1013.2,20,24.3
2023/12/4 10:40,1,318,5.8,7.2,5,4.3,208,1013.6,20.1,24.3
2023/12/4 11:10,0.98,330,5.6,7.1,4.76,4.21,218,1014,20,24.3
2023/12/4 11:40,0.92,320,4.8,6.1,5,4.31,214,1014.1,19.7,24.3
2023/12/4 12:10,0.91,316,3.1,4.8,5,4.33,217,1014.5,19.9,24.2
2023/12/4 12:40,0.83,320,2.6,3.9,5,4.4,203,1014.3,19.9,24.2
2023/12/4 13:10,0.82,314,2,3.3,5,4.59,221,1014.3,20,24.2
2023/12/4 13:40,0.82,313,2.2,3.2,4.76,4.67,219,1014.9,20.2,24.3
2023/12/4 14:10,0.74,294,2.1,3.6,5,4.52,205,1015,20.2,24.3
2023/12/4 14:40,0.76,271,2.2,3.2,4.76,4.61,205,1014.9,20.3,24.3
2023/12/4 15:10,0.75,251,2.6,3.6,4.76,4.59,214,1014.7,20.5,24.3
2023/12/4 15:40,0.73,216,3.2,4.8,4.76,4.8,211,1014.5,20.6,24.3
2023/12/4 16:10,0.74,248,4.2,5.8,8.33,5.1,127,1014.2,20.9,24.3
2023/12/4 16:40,0.68,253,4.9,6.3,8.33,4.88,122,1013.8,20.9,24.3
2023/12/4 17:10,0.65,269,6,7.6,7.14,4.61,129,1013.3,20.9,24.3
2023/12/4 17:40,0.71,264,6.8,8.6,7.69,4.32,129,1013.3,20.6,24.3
2023/12/4 18:10,0.77,279,7.9,10.2,7.69,4.02,125,1013.1,20.2,24.3
2023/12/4 18:40,0.73,275,7,8.8,7.14,3.71,141,1012.7,19.7,24.2
2023/12/4 19:10,0.78,268,7.1,9.4,7.69,3.79,141,1012.6,20,24.2
2023/12/4 19:40,0.8,273,7.8,9.2,7.69,3.71,118,1012.6,19.9,24.2
2023/12/4 20:10,0.8,269,7.8,9.7,3.23,3.66,257,1012.5,20,24.2
2023/12/4 20:40,0.86,265,7.5,9.2,7.69,3.82,126,1012.5,20,24.2
2023/12/4 21:10,0.9,260,8.2,10.4,3.45,3.72,271,1012.8,20.2,24.2
2023/12/4 21:40,0.89,259,9.1,12,3.7,3.75,243,1013.2,20.1,24.2
2023/12/4 22:10,0.98,261,9.1,11.5,3.7,3.7,261,1013.6,20,24.2
2023/12/4 22:40,1.04,255,9.1,11.3,3.7,3.79,260,1013.8,20.1,24.2
2023/12/4 23:10,1.08,259,9.2,11.8,4.35,3.93,243,1014.3,20.4,24.2
2023/12/4 23:40,1.19,255,9.4,11.9,4.17,3.95,243,1014.6,20.3,24.1
2023/12/5 0:10,1.15,253,9.2,11.3,4.35,4.01,239,1014.9,20.4,24.1
2023/12/5 0:40,1.21,261,9.4,11.5,4.55,4.03,234,1015.2,20.7,24.1
2023/12/5 1:10,1.3,270,10.2,12.5,4.55,4.12,240,1015.7,20.8,24.1
2023/12/5 1:40,1.23,267,9.6,11.6,4.76,4.09,239,1015.8,20.7,24.1
2023/12/5 2:10,1.4,266,9.9,11.6,4.76,4.24,238,1016.2,20.7,24.1
2023/12/5 2:40,1.35,267,10,12.6,5,4.21,228,1016.4,20.6,24.1
2023/12/5 3:10,1.36,264,10.3,12.4,5.26,4.22,223,1016.5,20.5,24
2023/12/5 3:40,1.42,263,9.7,11.7,5,4.3,235,1016.3,20.5,24
2023/12/5 4:10,1.46,265,9.7,12.1,5.26,4.37,234,1016,20.5,24
2023/12/5 4:40,1.47,261,9.6,12,5.56,4.31,241,1016,20.4,24
2023/12/5 5:10,1.41,271,9.1,11.1,5,4.25,245,1015.9,20.3,24
2023/12/5 5:40,1.49,275,9.8,12.3,5.26,4.34,236,1016,19.9,24
2023/12/5 6:10,1.5,288,8.9,12.4,5,4.35,250,1015.9,19.5,23.9
2023/12/5 6:40,1.4,301,8.4,10.5,5,4.37,245,1015.9,19.6,23.9
2023/12/5 7:10,1.4,307,8.3,10.6,5.56,4.38,232,1016.2,19.2,23.8
2023/12/5 7:40,1.315,308,8.1,10,5.41,4.3,234,1016.3,18.9,23.8
2023/12/5 8:10,1.23,311,7.8,10.3,5.26,4.22,236,1016.3,18.6,23.8
2023/12/5 8:40,1.23,315,8.1,10.5,5.26,4.25,232,1016.3,18,23.7
2023/12/5 9:10,1.2,321,6.7,8.5,5.26,4.19,225,1016.5,17.6,23.7
2023/12/5 9:40,1.17,325,5.4,7,5,4.17,240,1016.2,17.5,23.7
2023/12/5 10:10,1.02,327,4.9,6.3,5,4.17,243,1016.3,17.3,23.7
2023/12/5 10:40,0.97,332,3.8,5.8,5.26,4.09,223,1016.4,17.2,23.6
2023/12/5 11:10,0.93,340,3.3,4.4,5.26,4.24,227,1017.1,17.2,23.6
2023/12/5 11:40,0.85,349,3.3,4.8,4.76,4.2,244,1017,17.2,23.6
2023/12/5 12:10,0.87,346,2.8,3.9,5,4.18,228,1017.1,17.2,23.6
2023/12/5 12:40,0.85,8,1.9,2.9,5.56,4.21,210,1017.5,17.3,23.6
2023/12/5 13:10,0.81,4,0.6,1.5,5.56,4.25,205,1017.4,18.2,23.6
2023/12/5 13:40,0.74,275,1.6,3,5.56,4.33,204,1017.6,18.1,23.6
2023/12/5 14:10,0.72,273,1.9,3.3,5.26,4.27,204,1017.9,18.1,23.6
2023/12/5 14:40,0.66,241,2.4,3.8,4.76,4.18,226,1017.9,18.1,23.6
2023/12/5 15:10,0.64,255,3.3,5.4,4.76,4.26,223,1017.7,17.8,23.7
2023/12/5 15:40,0.64,265,4.7,6.5,5,4.24,210,1017.6,17.6,23.7
2023/12/5 16:10,0.6,265,4.5,5.9,4.76,4.2,217,1017.2,17.7,23.7
2023/12/5 16:40,0.65,308,5.1,7,5.56,4.03,195,1016.9,17.1,23.7
2023/12/5 17:10,0.61,312,5.2,6.6,5.56,3.98,193,1016.6,16.3,23.8
2023/12/5 17:40,0.62,310,5.5,7.2,5.26,3.76,196,1016.3,15.9,23.8
2023/12/5 18:10,0.6,295,5,6.7,7.69,3.76,129,1015.9,15.7,23.8
